# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
9740 1.52227 -0.251894
9750 1.49879 -0.251456
9760 1.49097 -0.248672
9770 1.45771 -0.246975
9780 1.51216 -0.246887
9790 1.51223 -0.247587
9800 1.53041 -0.239698
9810 1.52294 -0.249894
9820 1.5053 -0.252045
9830 1.52397 -0.251675
9840 1.53314 -0.248811
9850 1.49906 -0.235601
9860 1.48384 -0.245086
9870 1.50282 -0.23989
9880 1.5349 -0.230283
9890 1.53954 -0.241831
9900 1.52385 -0.246203
9910 1.49627 -0.240259
9920 1.51354 -0.244084
9930 1.52362 -0.240008
9940 1.50282 -0.243291
9950 1.48654 -0.244411
9960 1.45877 -0.239443
9970 1.48836 -0.23649
9980 1.50142 -0.248434
9990 1.51124 -0.241593
10000 1.47859 -0.236791
10010 1.54549 -0.245915
10020 1.53385 -0.245491
10030 1.52202 -0.232307
10040 1.53088 -0.243258
10050 1.46646 -0.242036
10060 1.53339 -0.240275
10070 1.46756 -0.240596
10080 1.56341 -0.244675
10090 1.55923 -0.241063
10100 1.49894 -0.243202
10110 1.49924 -0.240617
10120 1.52051 -0.237181
10130 1.54804 -0.240053
10140 1.5169 -0.240183
10150 1.51119 -0.242035
10160 1.51341 -0.241531
10170 1.53251 -0.239491
10180 1.47556 -0.233337
10190 1.48864 -0.240742
10200 1.47158 -0.244775
10210 1.44811 -0.245509
